YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY_NEW
2014,8,31,8/31/14,AA,JFK,DCA,0
2014,8,1,8/1/14,AA,JFK,STT,0
2014,8,2,8/2/14,AA,JFK,STT,0
2014,8,3,8/3/14,AA,JFK,STT,4
2014,8,4,8/4/14,AA,JFK,STT,0
2014,8,5,8/5/14,AA,JFK,STT,0
2014,8,6,8/6/14,AA,JFK,STT,5
2014,8,7,8/7/14,AA,JFK,STT,92
2014,8,8,8/8/14,AA,JFK,STT,0
2014,8,9,8/9/14,AA,JFK,STT,91
2014,8,10,8/10/14,AA,JFK,STT,5
2014,8,11,8/11/14,AA,JFK,STT,0
2014,8,12,8/12/14,AA,JFK,STT,0
2014,8,13,8/13/14,AA,JFK,STT,0
2014,8,14,8/14/14,AA,JFK,STT,0
2014,8,15,8/15/14,AA,JFK,STT,3
2014,8,16,8/16/14,AA,JFK,STT,0
2014,8,17,8/17/14,AA,JFK,STT,227
2014,8,18,8/18/14,AA,JFK,STT,0
2014,8,23,8/23/14,AA,JFK,STT,0
2014,8,24,8/24/14,AA,JFK,STT,0
2014,8,30,8/30/14,AA,JFK,STT,0
2014,8,31,8/31/14,AA,JFK,STT,0
2014,8,28,8/28/14,AA,JFK,MIA,30
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,2
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,1,8/1/14,AA,JFK,BOS,80
2014,8,2,8/2/14,AA,JFK,BOS,0
2014,8,3,8/3/14,AA,JFK,BOS,0
2014,8,4,8/4/14,AA,JFK,BOS,0
2014,8,5,8/5/14,AA,JFK,BOS,9
2014,8,6,8/6/14,AA,JFK,BOS,0
2014,8,7,8/7/14,AA,JFK,BOS,0
2014,8,8,8/8/14,AA,JFK,BOS,89
2014,8,9,8/9/14,AA,JFK,BOS,0
2014,8,10,8/10/14,AA,JFK,BOS,5
2014,8,11,8/11/14,AA,JFK,BOS,23
2014,8,12,8/12/14,AA,JFK,BOS,0
2014,8,13,8/13/14,AA,JFK,BOS,76
2014,8,14,8/14/14,AA,JFK,BOS,0
2014,8,15,8/15/14,AA,JFK,BOS,0
2014,8,16,8/16/14,AA,JFK,BOS,0
2014,8,17,8/17/14,AA,JFK,BOS,2
2014,8,18,8/18/14,AA,JFK,BOS,0
2014,8,19,8/19/14,AA,JFK,BOS,0
2014,8,20,8/20/14,AA,JFK,BOS,3
2014,8,21,8/21/14,AA,JFK,BOS,0
2014,8,22,8/22/14,AA,JFK,BOS,0
2014,8,23,8/23/14,AA,JFK,BOS,60
2014,8,24,8/24/14,AA,JFK,BOS,0
2014,8,25,8/25/14,AA,JFK,BOS,11
2014,8,26,8/26/14,AA,JFK,BOS,0
2014,8,27,8/27/14,AA,JFK,BOS,1
2014,8,28,8/28/14,AA,JFK,BOS,6
2014,8,29,8/29/14,AA,JFK,BOS,0
2014,8,30,8/30/14,AA,JFK,BOS,0
2014,8,31,8/31/14,AA,JFK,BOS,0
2014,8,1,8/1/14,AA,JFK,MIA,1
2014,8,2,8/2/14,AA,JFK,MIA,0
2014,8,3,8/3/14,AA,JFK,MIA,11
2014,8,4,8/4/14,AA,JFK,MIA,0
2014,8,5,8/5/14,AA,JFK,MIA,4
2014,8,6,8/6/14,AA,JFK,MIA,0
2014,8,7,8/7/14,AA,JFK,MIA,0
2014,8,8,8/8/14,AA,JFK,MIA,0
2014,8,9,8/9/14,AA,JFK,MIA,0
2014,8,10,8/10/14,AA,JFK,MIA,0
2014,8,11,8/11/14,AA,JFK,MIA,0
2014,8,12,8/12/14,AA,JFK,MIA,0
2014,8,13,8/13/14,AA,JFK,MIA,68
2014,8,14,8/14/14,AA,JFK,MIA,0
2014,8,15,8/15/14,AA,JFK,MIA,0
2014,8,16,8/16/14,AA,JFK,MIA,31
2014,8,17,8/17/14,AA,JFK,MIA,3
2014,8,18,8/18/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,0
2014,8,20,8/20/14,AA,JFK,MIA,0
2014,8,21,8/21/14,AA,JFK,MIA,8
2014,8,22,8/22/14,AA,JFK,MIA,0
2014,8,23,8/23/14,AA,JFK,MIA,4
2014,8,24,8/24/14,AA,JFK,MIA,11
2014,8,25,8/25/14,AA,JFK,MIA,0
2014,8,26,8/26/14,AA,JFK,MIA,21
2014,8,27,8/27/14,AA,JFK,MIA,0
2014,8,28,8/28/14,AA,JFK,MIA,81
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,0
2014,8,31,8/31/14,AA,JFK,MIA,112
2014,8,1,8/1/14,AA,JFK,MIA,31
2014,8,2,8/2/14,AA,JFK,MIA,121
2014,8,3,8/3/14,AA,JFK,MIA,62
2014,8,4,8/4/14,AA,JFK,MIA,31
2014,8,5,8/5/14,AA,JFK,MIA,39
2014,8,6,8/6/14,AA,JFK,MIA,0
2014,8,7,8/7/14,AA,JFK,MIA,18
2014,8,8,8/8/14,AA,JFK,MIA,0
2014,8,9,8/9/14,AA,JFK,MIA,1
2014,8,10,8/10/14,AA,JFK,MIA,0
2014,8,11,8/11/14,AA,JFK,MIA,132
2014,8,12,8/12/14,AA,JFK,MIA,0
2014,8,13,8/13/14,AA,JFK,MIA,0
2014,8,14,8/14/14,AA,JFK,MIA,0
2014,8,15,8/15/14,AA,JFK,MIA,0
2014,8,16,8/16/14,AA,JFK,MIA,0
2014,8,17,8/17/14,AA,JFK,MIA,0
2014,8,18,8/18/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,22
2014,8,20,8/20/14,AA,JFK,MIA,0
2014,8,21,8/21/14,AA,JFK,MIA,0
2014,8,22,8/22/14,AA,JFK,MIA,0
2014,8,23,8/23/14,AA,JFK,MIA,0
2014,8,24,8/24/14,AA,JFK,MIA,0
2014,8,25,8/25/14,AA,JFK,MIA,0
2014,8,26,8/26/14,AA,JFK,MIA,0
2014,8,27,8/27/14,AA,JFK,MIA,10
2014,8,1,8/1/14,AA,JFK,LAS,5
2014,8,2,8/2/14,AA,JFK,LAS,0
2014,8,3,8/3/14,AA,JFK,LAS,0
2014,8,4,8/4/14,AA,JFK,LAS,0
2014,8,5,8/5/14,AA,JFK,LAS,0
2014,8,6,8/6/14,AA,JFK,LAS,187
2014,8,7,8/7/14,AA,JFK,LAS,0
2014,8,8,8/8/14,AA,JFK,LAS,0
2014,8,9,8/9/14,AA,JFK,LAS,0
2014,8,10,8/10/14,AA,JFK,LAS,0
2014,8,11,8/11/14,AA,JFK,LAS,0
2014,8,12,8/12/14,AA,JFK,LAS,0
2014,8,13,8/13/14,AA,JFK,LAS,0
2014,8,14,8/14/14,AA,JFK,LAS,0
2014,8,15,8/15/14,AA,JFK,LAS,0
2014,8,16,8/16/14,AA,JFK,LAS,0
2014,8,17,8/17/14,AA,JFK,LAS,6
2014,8,18,8/18/14,AA,JFK,LAS,
2014,8,19,8/19/14,AA,JFK,LAS,0
2014,8,20,8/20/14,AA,JFK,LAS,0
2014,8,21,8/21/14,AA,JFK,LAS,0
2014,8,22,8/22/14,AA,JFK,LAS,0
2014,8,23,8/23/14,AA,JFK,LAS,0
2014,8,24,8/24/14,AA,JFK,LAS,0
2014,8,25,8/25/14,AA,JFK,LAS,0
2014,8,26,8/26/14,AA,JFK,LAS,0
2014,8,27,8/27/14,AA,JFK,LAS,0
2014,8,28,8/28/14,AA,JFK,LAS,0
2014,8,29,8/29/14,AA,JFK,LAS,0
2014,8,30,8/30/14,AA,JFK,LAS,0
2014,8,31,8/31/14,AA,JFK,LAS,0
2014,8,1,8/1/14,AA,JFK,SJU,11
2014,8,2,8/2/14,AA,JFK,SJU,0
2014,8,3,8/3/14,AA,JFK,SJU,0
2014,8,4,8/4/14,AA,JFK,SJU,0
2014,8,5,8/5/14,AA,JFK,SJU,0
2014,8,6,8/6/14,AA,JFK,SJU,0
2014,8,7,8/7/14,AA,JFK,SJU,0
2014,8,8,8/8/14,AA,JFK,SJU,1
2014,8,9,8/9/14,AA,JFK,SJU,4
2014,8,10,8/10/14,AA,JFK,SJU,0
2014,8,11,8/11/14,AA,JFK,SJU,0
2014,8,12,8/12/14,AA,JFK,SJU,18
2014,8,13,8/13/14,AA,JFK,SJU,0
2014,8,14,8/14/14,AA,JFK,SJU,0
2014,8,15,8/15/14,AA,JFK,SJU,0
2014,8,16,8/16/14,AA,JFK,SJU,0
2014,8,17,8/17/14,AA,JFK,SJU,0
2014,8,18,8/18/14,AA,JFK,SJU,0
2014,8,19,8/19/14,AA,JFK,SJU,0
2014,8,20,8/20/14,AA,JFK,SJU,0
2014,8,21,8/21/14,AA,JFK,SJU,0
2014,8,22,8/22/14,AA,JFK,SJU,0
2014,8,23,8/23/14,AA,JFK,SJU,0
2014,8,24,8/24/14,AA,JFK,SJU,0
2014,8,25,8/25/14,AA,JFK,SJU,0
2014,8,26,8/26/14,AA,JFK,SJU,0
2014,8,27,8/27/14,AA,JFK,SJU,0
2014,8,28,8/28/14,AA,JFK,SJU,0
2014,8,29,8/29/14,AA,JFK,SJU,0
2014,8,30,8/30/14,AA,JFK,SJU,0
2014,8,31,8/31/14,AA,JFK,SJU,0
2014,8,1,8/1/14,AA,JFK,MIA,0
2014,8,2,8/2/14,AA,JFK,MIA,0
2014,8,3,8/3/14,AA,JFK,MIA,28
2014,8,4,8/4/14,AA,JFK,MIA,10
2014,8,5,8/5/14,AA,JFK,MIA,0
2014,8,6,8/6/14,AA,JFK,MIA,0
2014,8,7,8/7/14,AA,JFK,MIA,0
2014,8,8,8/8/14,AA,JFK,MIA,27
2014,8,9,8/9/14,AA,JFK,MIA,20
2014,8,10,8/10/14,AA,JFK,MIA,0
2014,8,11,8/11/14,AA,JFK,MIA,4
2014,8,12,8/12/14,AA,JFK,MIA,3
2014,8,13,8/13/14,AA,JFK,MIA,28
2014,8,14,8/14/14,AA,JFK,MIA,0
2014,8,15,8/15/14,AA,JFK,MIA,0
2014,8,16,8/16/14,AA,JFK,MIA,7
2014,8,17,8/17/14,AA,JFK,MIA,0
2014,8,18,8/18/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,0
2014,8,20,8/20/14,AA,JFK,MIA,0
2014,8,21,8/21/14,AA,JFK,MIA,0
2014,8,22,8/22/14,AA,JFK,MIA,0
2014,8,23,8/23/14,AA,JFK,MIA,0
2014,8,24,8/24/14,AA,JFK,MIA,0
2014,8,25,8/25/14,AA,JFK,MIA,0
2014,8,26,8/26/14,AA,JFK,MIA,55
2014,8,27,8/27/14,AA,JFK,MIA,0
2014,8,28,8/28/14,AA,JFK,MIA,0
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,17
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,7
2014,8,20,8/20/14,AA,JFK,MIA,4
2014,8,21,8/21/14,AA,JFK,MIA,29
2014,8,22,8/22/14,AA,JFK,MIA,6
2014,8,23,8/23/14,AA,JFK,MIA,2
2014,8,24,8/24/14,AA,JFK,MIA,12
2014,8,25,8/25/14,AA,JFK,MIA,0
2014,8,26,8/26/14,AA,JFK,MIA,138
2014,8,27,8/27/14,AA,JFK,MIA,1
2014,8,28,8/28/14,AA,JFK,MIA,3
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,0
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,1,8/1/14,AA,JFK,DFW,0
2014,8,2,8/2/14,AA,JFK,DFW,0
2014,8,3,8/3/14,AA,JFK,DFW,8
2014,8,4,8/4/14,AA,JFK,DFW,1
2014,8,5,8/5/14,AA,JFK,DFW,0
2014,8,6,8/6/14,AA,JFK,DFW,0
2014,8,7,8/7/14,AA,JFK,DFW,11
2014,8,8,8/8/14,AA,JFK,DFW,0
2014,8,9,8/9/14,AA,JFK,DFW,0
2014,8,10,8/10/14,AA,JFK,DFW,0
2014,8,11,8/11/14,AA,JFK,DFW,0
2014,8,12,8/12/14,AA,JFK,DFW,0
2014,8,13,8/13/14,AA,JFK,DFW,0
2014,8,14,8/14/14,AA,JFK,DFW,66
2014,8,15,8/15/14,AA,JFK,DFW,0
2014,8,16,8/16/14,AA,JFK,DFW,0
2014,8,17,8/17/14,AA,JFK,DFW,0
2014,8,18,8/18/14,AA,JFK,DFW,2
2014,8,19,8/19/14,AA,JFK,DFW,0
2014,8,20,8/20/14,AA,JFK,DFW,0
2014,8,21,8/21/14,AA,JFK,DFW,5
2014,8,22,8/22/14,AA,JFK,DFW,18
2014,8,23,8/23/14,AA,JFK,DFW,0
2014,8,24,8/24/14,AA,JFK,DFW,0
2014,8,25,8/25/14,AA,JFK,DFW,0
2014,8,26,8/26/14,AA,JFK,DFW,0
2014,8,27,8/27/14,AA,JFK,DFW,0
2014,8,28,8/28/14,AA,JFK,DFW,0
2014,8,29,8/29/14,AA,JFK,DFW,0
2014,8,30,8/30/14,AA,JFK,DFW,0
2014,8,31,8/31/14,AA,JFK,DFW,0
2014,8,1,8/1/14,AA,JFK,BOS,0
2014,8,2,8/2/14,AA,JFK,BOS,0
2014,8,3,8/3/14,AA,JFK,BOS,0
2014,8,4,8/4/14,AA,JFK,BOS,0
2014,8,5,8/5/14,AA,JFK,BOS,0
2014,8,6,8/6/14,AA,JFK,BOS,20
2014,8,7,8/7/14,AA,JFK,BOS,0
2014,8,8,8/8/14,AA,JFK,BOS,0
2014,8,9,8/9/14,AA,JFK,BOS,0
2014,8,10,8/10/14,AA,JFK,BOS,0
2014,8,11,8/11/14,AA,JFK,BOS,0
2014,8,12,8/12/14,AA,JFK,BOS,70
2014,8,13,8/13/14,AA,JFK,BOS,93
2014,8,14,8/14/14,AA,JFK,BOS,0
2014,8,15,8/15/14,AA,JFK,BOS,0
2014,8,16,8/16/14,AA,JFK,BOS,0
2014,8,17,8/17/14,AA,JFK,BOS,2
2014,8,18,8/18/14,AA,JFK,BOS,77
2014,8,19,8/19/14,AA,JFK,BOS,0
2014,8,20,8/20/14,AA,JFK,BOS,50
2014,8,21,8/21/14,AA,JFK,BOS,0
2014,8,22,8/22/14,AA,JFK,BOS,1
2014,8,23,8/23/14,AA,JFK,BOS,72
2014,8,24,8/24/14,AA,JFK,BOS,42
2014,8,25,8/25/14,AA,JFK,BOS,7
2014,8,26,8/26/14,AA,JFK,BOS,23
2014,8,27,8/27/14,AA,JFK,BOS,178
2014,8,28,8/28/14,AA,JFK,BOS,49
2014,8,29,8/29/14,AA,JFK,BOS,0
2014,8,30,8/30/14,AA,JFK,BOS,0
2014,8,31,8/31/14,AA,JFK,BOS,65
2014,8,1,8/1/14,AA,JFK,MCO,0
2014,8,2,8/2/14,AA,JFK,MCO,0
2014,8,3,8/3/14,AA,JFK,MCO,0
2014,8,4,8/4/14,AA,JFK,MCO,4
2014,8,5,8/5/14,AA,JFK,MCO,140
2014,8,6,8/6/14,AA,JFK,MCO,30
2014,8,7,8/7/14,AA,JFK,MCO,8
2014,8,8,8/8/14,AA,JFK,MCO,32
2014,8,9,8/9/14,AA,JFK,MCO,0
2014,8,10,8/10/14,AA,JFK,MCO,2
2014,8,11,8/11/14,AA,JFK,MCO,0
2014,8,12,8/12/14,AA,JFK,MCO,0
2014,8,13,8/13/14,AA,JFK,MCO,0
2014,8,14,8/14/14,AA,JFK,MCO,0
2014,8,15,8/15/14,AA,JFK,MCO,14
2014,8,16,8/16/14,AA,JFK,MCO,26
2014,8,17,8/17/14,AA,JFK,MCO,2
2014,8,18,8/18/14,AA,JFK,MCO,8
2014,8,19,8/19/14,AA,JFK,MCO,0
2014,8,20,8/20/14,AA,JFK,MCO,0
2014,8,21,8/21/14,AA,JFK,MCO,22
2014,8,22,8/22/14,AA,JFK,MCO,0
2014,8,23,8/23/14,AA,JFK,MCO,0
2014,8,24,8/24/14,AA,JFK,MCO,0
2014,8,25,8/25/14,AA,JFK,MCO,0
2014,8,26,8/26/14,AA,JFK,MCO,7
2014,8,27,8/27/14,AA,JFK,MCO,0
2014,8,28,8/28/14,AA,JFK,MCO,0
2014,8,29,8/29/14,AA,JFK,MCO,0
2014,8,30,8/30/14,AA,JFK,MCO,0
2014,8,31,8/31/14,AA,JFK,MCO,5
2014,8,1,8/1/14,AA,JFK,MIA,0
2014,8,2,8/2/14,AA,JFK,MIA,0
2014,8,3,8/3/14,AA,JFK,MIA,9
2014,8,4,8/4/14,AA,JFK,MIA,0
2014,8,5,8/5/14,AA,JFK,MIA,16
2014,8,6,8/6/14,AA,JFK,MIA,3
2014,8,7,8/7/14,AA,JFK,MIA,0
2014,8,8,8/8/14,AA,JFK,MIA,53
2014,8,9,8/9/14,AA,JFK,MIA,3
2014,8,10,8/10/14,AA,JFK,MIA,0
2014,8,11,8/11/14,AA,JFK,MIA,0
2014,8,12,8/12/14,AA,JFK,MIA,0
2014,8,13,8/13/14,AA,JFK,MIA,0
2014,8,14,8/14/14,AA,JFK,MIA,0
2014,8,15,8/15/14,AA,JFK,MIA,0
2014,8,16,8/16/14,AA,JFK,MIA,0
2014,8,17,8/17/14,AA,JFK,MIA,0
2014,8,18,8/18/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,10
2014,8,20,8/20/14,AA,JFK,MIA,0
2014,8,21,8/21/14,AA,JFK,MIA,0
2014,8,22,8/22/14,AA,JFK,MIA,0
2014,8,23,8/23/14,AA,JFK,MIA,0
2014,8,24,8/24/14,AA,JFK,MIA,0
2014,8,25,8/25/14,AA,JFK,MIA,1
2014,8,26,8/26/14,AA,JFK,MIA,0
2014,8,27,8/27/14,AA,JFK,MIA,0
2014,8,28,8/28/14,AA,JFK,MIA,114
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,0
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,19,8/19/14,AA,JFK,MIA,76
2014,8,20,8/20/14,AA,JFK,MIA,15
2014,8,21,8/21/14,AA,JFK,MIA,0
2014,8,22,8/22/14,AA,JFK,MIA,0
2014,8,23,8/23/14,AA,JFK,MIA,31
2014,8,24,8/24/14,AA,JFK,MIA,1
2014,8,25,8/25/14,AA,JFK,MIA,0
2014,8,26,8/26/14,AA,JFK,MIA,0
2014,8,27,8/27/14,AA,JFK,MIA,0
2014,8,28,8/28/14,AA,JFK,MIA,38
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,196
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,1,8/1/14,AA,JFK,MIA,140
2014,8,2,8/2/14,AA,JFK,MIA,4
2014,8,3,8/3/14,AA,JFK,MIA,48
2014,8,4,8/4/14,AA,JFK,MIA,216
2014,8,5,8/5/14,AA,JFK,MIA,20
2014,8,6,8/6/14,AA,JFK,MIA,0
2014,8,7,8/7/14,AA,JFK,MIA,5
2014,8,8,8/8/14,AA,JFK,MIA,8
2014,8,9,8/9/14,AA,JFK,MIA,5
2014,8,10,8/10/14,AA,JFK,MIA,302
2014,8,11,8/11/14,AA,JFK,MIA,191
2014,8,12,8/12/14,AA,JFK,MIA,1
2014,8,13,8/13/14,AA,JFK,MIA,0
2014,8,14,8/14/14,AA,JFK,MIA,1
2014,8,15,8/15/14,AA,JFK,MIA,8
2014,8,16,8/16/14,AA,JFK,MIA,2
2014,8,17,8/17/14,AA,JFK,MIA,9
2014,8,18,8/18/14,AA,JFK,MIA,2
2014,8,19,8/19/14,AA,JFK,MIA,0
2014,8,20,8/20/14,AA,JFK,MIA,0
2014,8,21,8/21/14,AA,JFK,MIA,1
2014,8,22,8/22/14,AA,JFK,MIA,7
2014,8,23,8/23/14,AA,JFK,MIA,0
2014,8,24,8/24/14,AA,JFK,MIA,1
2014,8,25,8/25/14,AA,JFK,MIA,1
2014,8,26,8/26/14,AA,JFK,MIA,0
2014,8,27,8/27/14,AA,JFK,MIA,0
2014,8,28,8/28/14,AA,JFK,MIA,0
2014,8,29,8/29/14,AA,JFK,MIA,0
2014,8,30,8/30/14,AA,JFK,MIA,0
2014,8,31,8/31/14,AA,JFK,MIA,0
2014,8,1,8/1/14,AA,JFK,MIA,27
2014,8,2,8/2/14,AA,JFK,MIA,0
2014,8,3,8/3/14,AA,JFK,MIA,48
2014,8,4,8/4/14,AA,JFK,MIA,0
2014,8,5,8/5/14,AA,JFK,MIA,12
2014,8,6,8/6/14,AA,JFK,MIA,81
2014,8,7,8/7/14,AA,JFK,MIA,15
2014,8,8,8/8/14,AA,JFK,MIA,0
2014,8,9,8/9/14,AA,JFK,MIA,5
2014,8,10,8/10/14,AA,JFK,MIA,22
2014,8,11,8/11/14,AA,JFK,MIA,5
2014,8,12,8/12/14,AA,JFK,MIA,0
2014,8,13,8/13/14,AA,JFK,MIA,0
2014,8,14,8/14/14,AA,JFK,MIA,0
2014,8,15,8/15/14,AA,JFK,MIA,0
2014,8,16,8/16/14,AA,JFK,MIA,0
2014,8,17,8/17/14,AA,JFK,MIA,1
2014,8,18,8/18/14,AA,JFK,MIA,0
2014,8,1,8/1/14,B6,JFK,FLL,0
2014,8,2,8/2/14,B6,JFK,FLL,0
2014,8,3,8/3/14,B6,JFK,FLL,33
2014,8,4,8/4/14,B6,JFK,FLL,13
2014,8,5,8/5/14,B6,JFK,FLL,9
2014,8,6,8/6/14,B6,JFK,FLL,0
2014,8,7,8/7/14,B6,JFK,FLL,0
2014,8,8,8/8/14,B6,JFK,FLL,19
2014,8,9,8/9/14,B6,JFK,FLL,0
2014,8,10,8/10/14,B6,JFK,FLL,7
2014,8,11,8/11/14,B6,JFK,FLL,9
2014,8,12,8/12/14,B6,JFK,FLL,38
2014,8,13,8/13/14,B6,JFK,FLL,0
2014,8,14,8/14/14,B6,JFK,FLL,71
2014,8,15,8/15/14,B6,JFK,FLL,0
2014,8,16,8/16/14,B6,JFK,FLL,78
2014,8,17,8/17/14,B6,JFK,FLL,0
2014,8,18,8/18/14,B6,JFK,FLL,0
2014,8,19,8/19/14,B6,JFK,FLL,8
2014,8,20,8/20/14,B6,JFK,FLL,0
2014,8,21,8/21/14,B6,JFK,FLL,2
2014,8,22,8/22/14,B6,JFK,FLL,0
2014,8,23,8/23/14,B6,JFK,FLL,0
2014,8,24,8/24/14,B6,JFK,FLL,0
2014,8,25,8/25/14,B6,JFK,FLL,21
2014,8,26,8/26/14,B6,JFK,FLL,0
2014,8,27,8/27/14,B6,JFK,FLL,8
2014,8,28,8/28/14,B6,JFK,FLL,0
2014,8,29,8/29/14,B6,JFK,FLL,0
2014,8,30,8/30/14,B6,JFK,FLL,0
2014,8,31,8/31/14,B6,JFK,FLL,21
2014,8,1,8/1/14,B6,JFK,SJU,0
2014,8,2,8/2/14,B6,JFK,SJU,0
2014,8,3,8/3/14,B6,JFK,SJU,0
2014,8,4,8/4/14,B6,JFK,SJU,0
2014,8,5,8/5/14,B6,JFK,SJU,0
2014,8,6,8/6/14,B6,JFK,SJU,0
2014,8,7,8/7/14,B6,JFK,SJU,12
2014,8,8,8/8/14,B6,JFK,SJU,0
2014,8,9,8/9/14,B6,JFK,SJU,0
2014,8,10,8/10/14,B6,JFK,SJU,22
2014,8,11,8/11/14,B6,JFK,SJU,0
2014,8,12,8/12/14,B6,JFK,SJU,44
2014,8,13,8/13/14,B6,JFK,SJU,11
2014,8,14,8/14/14,B6,JFK,SJU,0
2014,8,15,8/15/14,B6,JFK,SJU,0
2014,8,16,8/16/14,B6,JFK,SJU,0
2014,8,17,8/17/14,B6,JFK,SJU,2
2014,8,18,8/18/14,B6,JFK,SJU,0
2014,8,19,8/19/14,B6,JFK,SJU,0
2014,8,20,8/20/14,B6,JFK,SJU,0
2014,8,21,8/21/14,B6,JFK,SJU,0
2014,8,22,8/22/14,B6,JFK,SJU,0
2014,8,23,8/23/14,B6,JFK,SJU,0
2014,8,24,8/24/14,B6,JFK,SJU,10
2014,8,25,8/25/14,B6,JFK,SJU,0
2014,8,26,8/26/14,B6,JFK,SJU,0
2014,8,27,8/27/14,B6,JFK,SJU,0
2014,8,28,8/28/14,B6,JFK,SJU,0
2014,8,29,8/29/14,B6,JFK,SJU,0
2014,8,30,8/30/14,B6,JFK,SJU,0
2014,8,31,8/31/14,B6,JFK,SJU,0
2014,8,1,8/1/14,B6,JFK,PWM,0
2014,8,2,8/2/14,B6,JFK,PWM,66
2014,8,3,8/3/14,B6,JFK,PWM,0
2014,8,4,8/4/14,B6,JFK,PWM,0
2014,8,5,8/5/14,B6,JFK,PWM,0
2014,8,6,8/6/14,B6,JFK,PWM,0
2014,8,7,8/7/14,B6,JFK,PWM,22
2014,8,8,8/8/14,B6,JFK,PWM,0
2014,8,9,8/9/14,B6,JFK,PWM,0
2014,8,10,8/10/14,B6,JFK,PWM,0
2014,8,11,8/11/14,B6,JFK,PWM,0
2014,8,12,8/12/14,B6,JFK,PWM,68
2014,8,13,8/13/14,B6,JFK,PWM,0
2014,8,14,8/14/14,B6,JFK,PWM,0
2014,8,15,8/15/14,B6,JFK,PWM,10
2014,8,16,8/16/14,B6,JFK,PWM,0
2014,8,17,8/17/14,B6,JFK,PWM,0
2014,8,18,8/18/14,B6,JFK,PWM,0
2014,8,1,8/1/14,B6,JFK,SFO,0
2014,8,3,8/3/14,B6,JFK,SFO,0
2014,8,4,8/4/14,B6,JFK,SFO,238
2014,8,5,8/5/14,B6,JFK,SFO,0
2014,8,6,8/6/14,B6,JFK,SFO,0
2014,8,7,8/7/14,B6,JFK,SFO,0
2014,8,8,8/8/14,B6,JFK,SFO,0
2014,8,10,8/10/14,B6,JFK,SFO,0
2014,8,11,8/11/14,B6,JFK,SFO,0
2014,8,12,8/12/14,B6,JFK,SFO,0
2014,8,13,8/13/14,B6,JFK,SFO,21
2014,8,14,8/14/14,B6,JFK,SFO,0
2014,8,15,8/15/14,B6,JFK,SFO,0
2014,8,17,8/17/14,B6,JFK,SFO,0
2014,8,18,8/18/14,B6,JFK,SFO,0
2014,8,19,8/19/14,B6,JFK,SFO,0
2014,8,20,8/20/14,B6,JFK,SFO,0
2014,8,21,8/21/14,B6,JFK,SFO,0
2014,8,22,8/22/14,B6,JFK,SFO,8
2014,8,24,8/24/14,B6,JFK,SFO,0
2014,8,25,8/25/14,B6,JFK,SFO,0
2014,8,26,8/26/14,B6,JFK,SFO,0
2014,8,27,8/27/14,B6,JFK,SFO,0
2014,8,28,8/28/14,B6,JFK,SFO,0
2014,8,29,8/29/14,B6,JFK,SFO,0
2014,8,31,8/31/14,B6,JFK,SFO,0
2014,8,1,8/1/14,B6,JFK,LAX,4
2014,8,2,8/2/14,B6,JFK,LAX,0
2014,8,3,8/3/14,B6,JFK,LAX,0
2014,8,4,8/4/14,B6,JFK,LAX,1
2014,8,5,8/5/14,B6,JFK,LAX,27
2014,8,6,8/6/14,B6,JFK,LAX,0
2014,8,7,8/7/14,B6,JFK,LAX,0
2014,8,8,8/8/14,B6,JFK,LAX,0
2014,8,9,8/9/14,B6,JFK,LAX,0
2014,8,10,8/10/14,B6,JFK,LAX,41
2014,8,11,8/11/14,B6,JFK,LAX,0
2014,8,12,8/12/14,B6,JFK,LAX,0
2014,8,13,8/13/14,B6,JFK,LAX,106
2014,8,14,8/14/14,B6,JFK,LAX,15
2014,8,15,8/15/14,B6,JFK,LAX,0
2014,8,16,8/16/14,B6,JFK,LAX,0
2014,8,17,8/17/14,B6,JFK,LAX,0
2014,8,18,8/18/14,B6,JFK,LAX,0
2014,8,19,8/19/14,B6,JFK,LAX,102
2014,8,20,8/20/14,B6,JFK,LAX,0
2014,8,21,8/21/14,B6,JFK,LAX,0
2014,8,22,8/22/14,B6,JFK,LAX,0
