YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,ORIGIN,DEST,DEP_DELAY_NEW
2015,4,8,4/8/15,AA,JFK,MIA,158
2015,4,9,4/9/15,AA,JFK,MIA,14
2015,4,10,4/10/15,AA,JFK,MIA,63
2015,4,11,4/11/15,AA,JFK,MIA,46
2015,4,12,4/12/15,AA,JFK,MIA,11
2015,4,13,4/13/15,AA,JFK,MIA,71
2015,4,14,4/14/15,AA,JFK,MIA,14
2015,4,15,4/15/15,AA,JFK,MIA,204
2015,4,16,4/16/15,AA,JFK,MIA,0
2015,4,17,4/17/15,AA,JFK,MIA,0
2015,4,18,4/18/15,AA,JFK,MIA,5
2015,4,19,4/19/15,AA,JFK,MIA,0
2015,4,20,4/20/15,AA,JFK,MIA,24
2015,4,21,4/21/15,AA,JFK,MIA,0
2015,4,22,4/22/15,AA,JFK,MIA,8
2015,4,23,4/23/15,AA,JFK,MIA,104
2015,4,24,4/24/15,AA,JFK,MIA,32
2015,4,25,4/25/15,AA,JFK,MIA,79
2015,4,26,4/26/15,AA,JFK,MIA,104
2015,4,27,4/27/15,AA,JFK,MIA,57
2015,4,28,4/28/15,AA,JFK,MIA,46
2015,4,29,4/29/15,AA,JFK,MIA,0
2015,4,30,4/30/15,AA,JFK,MIA,125
2015,4,1,4/1/15,AA,JFK,BOS,0
2015,4,2,4/2/15,AA,JFK,BOS,35
2015,4,3,4/3/15,AA,JFK,BOS,52
2015,4,4,4/4/15,AA,JFK,BOS,246
2015,4,5,4/5/15,AA,JFK,BOS,15
2015,4,6,4/6/15,AA,JFK,BOS,0
2015,4,7,4/7/15,AA,JFK,BOS,60
2015,4,8,4/8/15,AA,JFK,BOS,45
2015,4,9,4/9/15,AA,JFK,BOS,13
2015,4,10,4/10/15,AA,JFK,BOS,91
2015,4,11,4/11/15,AA,JFK,BOS,2
2015,4,12,4/12/15,AA,JFK,BOS,1
2015,4,13,4/13/15,AA,JFK,BOS,128
2015,4,14,4/14/15,AA,JFK,BOS,0
2015,4,15,4/15/15,AA,JFK,BOS,0
2015,4,16,4/16/15,AA,JFK,BOS,0
2015,4,17,4/17/15,AA,JFK,BOS,67
2015,4,18,4/18/15,AA,JFK,BOS,30
2015,4,19,4/19/15,AA,JFK,BOS,60
2015,4,20,4/20/15,AA,JFK,BOS,119
2015,4,21,4/21/15,AA,JFK,BOS,11
2015,4,22,4/22/15,AA,JFK,BOS,0
2015,4,23,4/23/15,AA,JFK,BOS,0
2015,4,24,4/24/15,AA,JFK,BOS,115
2015,4,25,4/25/15,AA,JFK,BOS,20
2015,4,26,4/26/15,AA,JFK,BOS,4
2015,4,27,4/27/15,AA,JFK,BOS,0
2015,4,28,4/28/15,AA,JFK,BOS,40
2015,4,29,4/29/15,AA,JFK,BOS,0
2015,4,30,4/30/15,AA,JFK,BOS,0
2015,4,1,4/1/15,AA,JFK,MIA,15
2015,4,2,4/2/15,AA,JFK,MIA,34
2015,4,3,4/3/15,AA,JFK,MIA,12
2015,4,4,4/4/15,AA,JFK,MIA,115
2015,4,5,4/5/15,AA,JFK,MIA,5
2015,4,6,4/6/15,AA,JFK,MIA,3
2015,4,7,4/7/15,AA,JFK,MIA,0
2015,4,8,4/8/15,AA,JFK,MIA,65
2015,4,9,4/9/15,AA,JFK,MIA,21
2015,4,10,4/10/15,AA,JFK,MIA,0
2015,4,11,4/11/15,AA,JFK,MIA,0
2015,4,12,4/12/15,AA,JFK,MIA,1022
2015,4,13,4/13/15,AA,JFK,MIA,9
2015,4,14,4/14/15,AA,JFK,MIA,0
2015,4,15,4/15/15,AA,JFK,MIA,9
2015,4,16,4/16/15,AA,JFK,MIA,26
2015,4,17,4/17/15,AA,JFK,MIA,0
2015,4,18,4/18/15,AA,JFK,MIA,49
2015,4,19,4/19/15,AA,JFK,MIA,0
2015,4,20,4/20/15,AA,JFK,MIA,0
2015,4,21,4/21/15,AA,JFK,MIA,0
2015,4,22,4/22/15,AA,JFK,MIA,88
2015,4,23,4/23/15,AA,JFK,MIA,53
2015,4,24,4/24/15,AA,JFK,MIA,31
2015,4,25,4/25/15,AA,JFK,MIA,0
2015,4,26,4/26/15,AA,JFK,MIA,108
2015,4,27,4/27/15,AA,JFK,MIA,8
2015,4,28,4/28/15,AA,JFK,MIA,8
2015,4,29,4/29/15,AA,JFK,MIA,0
2015,4,30,4/30/15,AA,JFK,MIA,0
2015,4,1,4/1/15,AA,JFK,MCO,13
2015,4,2,4/2/15,AA,JFK,MCO,2
2015,4,3,4/3/15,AA,JFK,MCO,0
2015,4,4,4/4/15,AA,JFK,MCO,0
2015,4,5,4/5/15,AA,JFK,MCO,0
2015,4,6,4/6/15,AA,JFK,MCO,1
2015,4,7,4/7/15,AA,JFK,MCO,0
2015,4,8,4/8/15,AA,JFK,MCO,0
2015,4,9,4/9/15,AA,JFK,MCO,0
2015,4,10,4/10/15,AA,JFK,MCO,26
2015,4,11,4/11/15,AA,JFK,MCO,0
2015,4,12,4/12/15,AA,JFK,MCO,0
2015,4,13,4/13/15,AA,JFK,MCO,0
2015,4,14,4/14/15,AA,JFK,MCO,0
2015,4,15,4/15/15,AA,JFK,MCO,0
2015,4,16,4/16/15,AA,JFK,MCO,0
2015,4,17,4/17/15,AA,JFK,MCO,0
2015,4,18,4/18/15,AA,JFK,MCO,0
2015,4,19,4/19/15,AA,JFK,MCO,0
2015,4,20,4/20/15,AA,JFK,MCO,0
2015,4,21,4/21/15,AA,JFK,MCO,0
2015,4,22,4/22/15,AA,JFK,MCO,0
2015,4,23,4/23/15,AA,JFK,MCO,0
2015,4,24,4/24/15,AA,JFK,MCO,0
2015,4,25,4/25/15,AA,JFK,MCO,2
2015,4,26,4/26/15,AA,JFK,MCO,0
2015,4,27,4/27/15,AA,JFK,MCO,0
2015,4,28,4/28/15,AA,JFK,MCO,0
2015,4,29,4/29/15,AA,JFK,MCO,0
2015,4,30,4/30/15,AA,JFK,MCO,0
2015,4,1,4/1/15,AA,JFK,MIA,0
2015,4,2,4/2/15,AA,JFK,MIA,0
2015,4,3,4/3/15,AA,JFK,MIA,0
2015,4,4,4/4/15,AA,JFK,MIA,0
2015,4,5,4/5/15,AA,JFK,MIA,0
2015,4,6,4/6/15,AA,JFK,MIA,0
2015,4,7,4/7/15,AA,JFK,MIA,4
2015,4,8,4/8/15,AA,JFK,MIA,0
2015,4,9,4/9/15,AA,JFK,MIA,1
2015,4,10,4/10/15,AA,JFK,MIA,4
2015,4,11,4/11/15,AA,JFK,MIA,0
2015,4,12,4/12/15,AA,JFK,MIA,0
2015,4,13,4/13/15,AA,JFK,MIA,0
2015,4,14,4/14/15,AA,JFK,MIA,0
2015,4,15,4/15/15,AA,JFK,MIA,41
2015,4,16,4/16/15,AA,JFK,MIA,0
2015,4,17,4/17/15,AA,JFK,MIA,0
2015,4,18,4/18/15,AA,JFK,MIA,0
2015,4,19,4/19/15,AA,JFK,MIA,0
2015,4,20,4/20/15,AA,JFK,MIA,0
2015,4,21,4/21/15,AA,JFK,MIA,0
2015,4,22,4/22/15,AA,JFK,MIA,0
2015,4,23,4/23/15,AA,JFK,MIA,13
2015,4,24,4/24/15,AA,JFK,MIA,0
2015,4,25,4/25/15,AA,JFK,MIA,0
2015,4,26,4/26/15,AA,JFK,MIA,0
2015,4,27,4/27/15,AA,JFK,MIA,0
2015,4,28,4/28/15,AA,JFK,MIA,0
2015,4,29,4/29/15,AA,JFK,MIA,0
2015,4,30,4/30/15,AA,JFK,MIA,0
2015,4,1,4/1/15,B6,JFK,ORD,3
2015,4,2,4/2/15,B6,JFK,ORD,39
2015,4,3,4/3/15,B6,JFK,ORD,155
2015,4,4,4/4/15,B6,JFK,ORD,234
2015,4,5,4/5/15,B6,JFK,ORD,0
2015,4,6,4/6/15,B6,JFK,ORD,9
2015,4,7,4/7/15,B6,JFK,ORD,0
2015,4,8,4/8/15,B6,JFK,ORD,54
2015,4,9,4/9/15,B6,JFK,ORD,165
2015,4,10,4/10/15,B6,JFK,ORD,116
2015,4,11,4/11/15,B6,JFK,ORD,0
2015,4,12,4/12/15,B6,JFK,ORD,55
2015,4,13,4/13/15,B6,JFK,ORD,30
2015,4,14,4/14/15,B6,JFK,ORD,0
2015,4,15,4/15/15,B6,JFK,ORD,0
2015,4,16,4/16/15,B6,JFK,ORD,8
2015,4,17,4/17/15,B6,JFK,ORD,0
2015,4,18,4/18/15,B6,JFK,ORD,0
2015,4,19,4/19/15,B6,JFK,ORD,29
2015,4,20,4/20/15,B6,JFK,ORD,145
2015,4,21,4/21/15,B6,JFK,ORD,0
2015,4,22,4/22/15,B6,JFK,ORD,95
2015,4,23,4/23/15,B6,JFK,ORD,11
2015,4,24,4/24/15,B6,JFK,ORD,91
2015,4,25,4/25/15,B6,JFK,ORD,0
2015,4,26,4/26/15,B6,JFK,ORD,0
2015,4,27,4/27/15,B6,JFK,ORD,33
2015,4,28,4/28/15,B6,JFK,ORD,1
2015,4,29,4/29/15,B6,JFK,ORD,0
2015,4,30,4/30/15,B6,JFK,ORD,58
2015,4,1,4/1/15,B6,JFK,PWM,0
2015,4,2,4/2/15,B6,JFK,PWM,15
2015,4,3,4/3/15,B6,JFK,PWM,118
2015,4,4,4/4/15,B6,JFK,PWM,74
2015,4,5,4/5/15,B6,JFK,PWM,0
2015,4,6,4/6/15,B6,JFK,PWM,2
2015,4,7,4/7/15,B6,JFK,PWM,0
2015,4,8,4/8/15,B6,JFK,PWM,142
2015,4,9,4/9/15,B6,JFK,PWM,22
2015,4,10,4/10/15,B6,JFK,PWM,201
2015,4,11,4/11/15,B6,JFK,PWM,0
2015,4,12,4/12/15,B6,JFK,PWM,31
2015,4,13,4/13/15,B6,JFK,PWM,34
2015,4,14,4/14/15,B6,JFK,PWM,0
2015,4,15,4/15/15,B6,JFK,PWM,0
2015,4,16,4/16/15,B6,JFK,PWM,0
2015,4,17,4/17/15,B6,JFK,PWM,0
2015,4,18,4/18/15,B6,JFK,PWM,29
2015,4,19,4/19/15,B6,JFK,PWM,66
2015,4,20,4/20/15,B6,JFK,PWM,
2015,4,21,4/21/15,B6,JFK,PWM,0
2015,4,22,4/22/15,B6,JFK,PWM,46
2015,4,23,4/23/15,B6,JFK,PWM,0
2015,4,24,4/24/15,B6,JFK,PWM,37
2015,4,25,4/25/15,B6,JFK,PWM,0
2015,4,26,4/26/15,B6,JFK,PWM,14
2015,4,27,4/27/15,B6,JFK,PWM,20
2015,4,28,4/28/15,B6,JFK,PWM,0
2015,4,29,4/29/15,B6,JFK,PWM,0
2015,4,30,4/30/15,B6,JFK,PWM,0
2015,4,1,4/1/15,B6,JFK,SYR,
2015,4,2,4/2/15,B6,JFK,SYR,0
2015,4,3,4/3/15,B6,JFK,SYR,0
2015,4,4,4/4/15,B6,JFK,SYR,0
2015,4,5,4/5/15,B6,JFK,SYR,0
2015,4,6,4/6/15,B6,JFK,SYR,0
2015,4,7,4/7/15,B6,JFK,SYR,0
2015,4,8,4/8/15,B6,JFK,SYR,0
2015,4,9,4/9/15,B6,JFK,SYR,0
2015,4,10,4/10/15,B6,JFK,SYR,0
2015,4,11,4/11/15,B6,JFK,SYR,0
2015,4,12,4/12/15,B6,JFK,SYR,23
2015,4,13,4/13/15,B6,JFK,SYR,43
2015,4,14,4/14/15,B6,JFK,SYR,0
2015,4,15,4/15/15,B6,JFK,SYR,0
2015,4,16,4/16/15,B6,JFK,SYR,46
2015,4,17,4/17/15,B6,JFK,SYR,0
2015,4,18,4/18/15,B6,JFK,SYR,156
2015,4,19,4/19/15,B6,JFK,SYR,0
2015,4,20,4/20/15,B6,JFK,SYR,213
2015,4,21,4/21/15,B6,JFK,SYR,0
2015,4,22,4/22/15,B6,JFK,SYR,0
2015,4,23,4/23/15,B6,JFK,SYR,55
2015,4,24,4/24/15,B6,JFK,SYR,0
2015,4,25,4/25/15,B6,JFK,SYR,0
2015,4,26,4/26/15,B6,JFK,SYR,0
2015,4,27,4/27/15,B6,JFK,SYR,0
2015,4,28,4/28/15,B6,JFK,SYR,0
2015,4,29,4/29/15,B6,JFK,SYR,0
2015,4,30,4/30/15,B6,JFK,SYR,0
2015,4,1,4/1/15,B6,JFK,BOS,0
2015,4,2,4/2/15,B6,JFK,BOS,0
2015,4,3,4/3/15,B6,JFK,BOS,0
2015,4,4,4/4/15,B6,JFK,BOS,67
2015,4,5,4/5/15,B6,JFK,BOS,0
2015,4,6,4/6/15,B6,JFK,BOS,0
2015,4,7,4/7/15,B6,JFK,BOS,0
2015,4,8,4/8/15,B6,JFK,BOS,0
2015,4,9,4/9/15,B6,JFK,BOS,0
2015,4,10,4/10/15,B6,JFK,BOS,102
2015,4,11,4/11/15,B6,JFK,BOS,0
2015,4,12,4/12/15,B6,JFK,BOS,78
2015,4,13,4/13/15,B6,JFK,BOS,62
2015,4,14,4/14/15,B6,JFK,BOS,0
2015,4,15,4/15/15,B6,JFK,BOS,0
2015,4,16,4/16/15,B6,JFK,BOS,0
2015,4,17,4/17/15,B6,JFK,BOS,0
2015,4,18,4/18/15,B6,JFK,BOS,96
2015,4,19,4/19/15,B6,JFK,BOS,0
2015,4,20,4/20/15,B6,JFK,BOS,244
2015,4,21,4/21/15,B6,JFK,BOS,0
2015,4,22,4/22/15,B6,JFK,BOS,0
2015,4,23,4/23/15,B6,JFK,BOS,0
2015,4,24,4/24/15,B6,JFK,BOS,0
2015,4,25,4/25/15,B6,JFK,BOS,0
2015,4,26,4/26/15,B6,JFK,BOS,28
2015,4,27,4/27/15,B6,JFK,BOS,0
2015,4,28,4/28/15,B6,JFK,BOS,0
2015,4,29,4/29/15,B6,JFK,BOS,0
2015,4,30,4/30/15,B6,JFK,BOS,0
2015,4,1,4/1/15,B6,JFK,LAX,0
2015,4,2,4/2/15,B6,JFK,LAX,0
2015,4,3,4/3/15,B6,JFK,LAX,1
2015,4,4,4/4/15,B6,JFK,LAX,0
2015,4,5,4/5/15,B6,JFK,LAX,6
2015,4,6,4/6/15,B6,JFK,LAX,13
2015,4,7,4/7/15,B6,JFK,LAX,0
2015,4,8,4/8/15,B6,JFK,LAX,0
2015,4,9,4/9/15,B6,JFK,LAX,0
2015,4,10,4/10/15,B6,JFK,LAX,5
2015,4,11,4/11/15,B6,JFK,LAX,0
2015,4,12,4/12/15,B6,JFK,LAX,3
2015,4,13,4/13/15,B6,JFK,LAX,0
2015,4,14,4/14/15,B6,JFK,LAX,0
2015,4,15,4/15/15,B6,JFK,LAX,0
2015,4,16,4/16/15,B6,JFK,LAX,0
2015,4,17,4/17/15,B6,JFK,LAX,1
2015,4,18,4/18/15,B6,JFK,LAX,0
2015,4,19,4/19/15,B6,JFK,LAX,0
2015,4,20,4/20/15,B6,JFK,LAX,0
2015,4,21,4/21/15,B6,JFK,LAX,0
2015,4,22,4/22/15,B6,JFK,LAX,9
2015,4,23,4/23/15,B6,JFK,LAX,0
2015,4,24,4/24/15,B6,JFK,LAX,0
2015,4,25,4/25/15,B6,JFK,LAX,0
2015,4,26,4/26/15,B6,JFK,LAX,0
2015,4,27,4/27/15,B6,JFK,LAX,0
2015,4,28,4/28/15,B6,JFK,LAX,0
2015,4,29,4/29/15,B6,JFK,LAX,0
2015,4,30,4/30/15,B6,JFK,LAX,0
2015,4,1,4/1/15,B6,JFK,PHX,0
2015,4,2,4/2/15,B6,JFK,PHX,0
2015,4,3,4/3/15,B6,JFK,PHX,133
2015,4,4,4/4/15,B6,JFK,PHX,160
2015,4,5,4/5/15,B6,JFK,PHX,1
2015,4,6,4/6/15,B6,JFK,PHX,23
2015,4,7,4/7/15,B6,JFK,PHX,0
2015,4,8,4/8/15,B6,JFK,PHX,0
2015,4,9,4/9/15,B6,JFK,PHX,5
2015,4,10,4/10/15,B6,JFK,PHX,0
2015,4,11,4/11/15,B6,JFK,PHX,15
2015,4,12,4/12/15,B6,JFK,PHX,0
2015,4,13,4/13/15,B6,JFK,PHX,0
2015,4,14,4/14/15,B6,JFK,PHX,0
2015,4,15,4/15/15,B6,JFK,PHX,20
2015,4,16,4/16/15,B6,JFK,PHX,0
2015,4,17,4/17/15,B6,JFK,PHX,0
2015,4,18,4/18/15,B6,JFK,PHX,0
2015,4,19,4/19/15,B6,JFK,PHX,52
2015,4,20,4/20/15,B6,JFK,PHX,1
2015,4,21,4/21/15,B6,JFK,PHX,0
2015,4,22,4/22/15,B6,JFK,PHX,0
2015,4,23,4/23/15,B6,JFK,PHX,0
2015,4,24,4/24/15,B6,JFK,PHX,17
2015,4,25,4/25/15,B6,JFK,PHX,0
2015,4,26,4/26/15,B6,JFK,PHX,0
2015,4,27,4/27/15,B6,JFK,PHX,0
2015,4,28,4/28/15,B6,JFK,PHX,0
2015,4,29,4/29/15,B6,JFK,PHX,0
2015,4,30,4/30/15,B6,JFK,PHX,9
2015,4,1,4/1/15,AA,JFK,MIA,10
2015,4,2,4/2/15,AA,JFK,MIA,0
2015,4,3,4/3/15,AA,JFK,MIA,0
2015,4,4,4/4/15,AA,JFK,MIA,0
2015,4,5,4/5/15,AA,JFK,MIA,0
2015,4,6,4/6/15,AA,JFK,MIA,2
2015,4,7,4/7/15,AA,JFK,MIA,0
2015,4,8,4/8/15,AA,JFK,MIA,0
2015,4,9,4/9/15,AA,JFK,MIA,0
2015,4,10,4/10/15,AA,JFK,MIA,0
2015,4,11,4/11/15,AA,JFK,MIA,1
2015,4,12,4/12/15,AA,JFK,MIA,27
2015,4,13,4/13/15,AA,JFK,MIA,0
2015,4,14,4/14/15,AA,JFK,MIA,9
2015,4,15,4/15/15,AA,JFK,MIA,0
2015,4,16,4/16/15,AA,JFK,MIA,0
2015,4,17,4/17/15,AA,JFK,MIA,71
2015,4,18,4/18/15,AA,JFK,MIA,13
2015,4,19,4/19/15,AA,JFK,MIA,0
2015,4,20,4/20/15,AA,JFK,MIA,
2015,4,21,4/21/15,AA,JFK,MIA,15
2015,4,22,4/22/15,AA,JFK,MIA,13
2015,4,23,4/23/15,AA,JFK,MIA,30
2015,4,24,4/24/15,AA,JFK,MIA,7
2015,4,25,4/25/15,AA,JFK,MIA,40
2015,4,26,4/26/15,AA,JFK,MIA,17
2015,4,27,4/27/15,AA,JFK,MIA,0
2015,4,28,4/28/15,AA,JFK,MIA,0
2015,4,29,4/29/15,AA,JFK,MIA,41
2015,4,30,4/30/15,AA,JFK,MIA,0
2015,4,1,4/1/15,B6,JFK,SJU,0
2015,4,2,4/2/15,B6,JFK,SJU,60
2015,4,3,4/3/15,B6,JFK,SJU,4
2015,4,4,4/4/15,B6,JFK,SJU,147
2015,4,5,4/5/15,B6,JFK,SJU,37
2015,4,6,4/6/15,B6,JFK,SJU,0
2015,4,7,4/7/15,B6,JFK,SJU,104
2015,4,8,4/8/15,B6,JFK,SJU,0
2015,4,9,4/9/15,B6,JFK,SJU,0
2015,4,10,4/10/15,B6,JFK,SJU,24
2015,4,11,4/11/15,B6,JFK,SJU,0
2015,4,12,4/12/15,B6,JFK,SJU,0
2015,4,13,4/13/15,B6,JFK,SJU,0
2015,4,14,4/14/15,B6,JFK,SJU,0
2015,4,15,4/15/15,B6,JFK,SJU,11
2015,4,16,4/16/15,B6,JFK,SJU,0
2015,4,17,4/17/15,B6,JFK,SJU,2
2015,4,18,4/18/15,B6,JFK,SJU,0
2015,4,19,4/19/15,B6,JFK,SJU,0
2015,4,20,4/20/15,B6,JFK,SJU,0
2015,4,21,4/21/15,B6,JFK,SJU,18
2015,4,22,4/22/15,B6,JFK,SJU,16
2015,4,23,4/23/15,B6,JFK,SJU,5
2015,4,24,4/24/15,B6,JFK,SJU,71
2015,4,25,4/25/15,B6,JFK,SJU,30
2015,4,26,4/26/15,B6,JFK,SJU,0
2015,4,27,4/27/15,B6,JFK,SJU,0
2015,4,28,4/28/15,B6,JFK,SJU,0
2015,4,29,4/29/15,B6,JFK,SJU,12
2015,4,30,4/30/15,B6,JFK,SJU,18
2015,4,1,4/1/15,B6,JFK,LAS,0
2015,4,2,4/2/15,B6,JFK,LAS,0
2015,4,3,4/3/15,B6,JFK,LAS,0
2015,4,4,4/4/15,B6,JFK,LAS,48
2015,4,5,4/5/15,B6,JFK,LAS,29
2015,4,6,4/6/15,B6,JFK,LAS,9
2015,4,7,4/7/15,B6,JFK,LAS,0
2015,4,8,4/8/15,B6,JFK,LAS,36
2015,4,9,4/9/15,B6,JFK,LAS,3
2015,4,10,4/10/15,B6,JFK,LAS,36
2015,4,11,4/11/15,B6,JFK,LAS,22
2015,4,12,4/12/15,B6,JFK,LAS,15
2015,4,13,4/13/15,B6,JFK,LAS,2
2015,4,14,4/14/15,B6,JFK,LAS,11
2015,4,15,4/15/15,B6,JFK,LAS,0
2015,4,16,4/16/15,B6,JFK,LAS,0
2015,4,17,4/17/15,B6,JFK,LAS,0
2015,4,18,4/18/15,B6,JFK,LAS,0
2015,4,19,4/19/15,B6,JFK,LAS,0
2015,4,20,4/20/15,B6,JFK,LAS,229
2015,4,21,4/21/15,B6,JFK,LAS,95
2015,4,22,4/22/15,B6,JFK,LAS,0
2015,4,23,4/23/15,B6,JFK,LAS,42
2015,4,24,4/24/15,B6,JFK,LAS,0
2015,4,25,4/25/15,B6,JFK,LAS,28
2015,4,26,4/26/15,B6,JFK,LAS,5
2015,4,27,4/27/15,B6,JFK,LAS,0
2015,4,28,4/28/15,B6,JFK,LAS,44
2015,4,29,4/29/15,B6,JFK,LAS,0
2015,4,30,4/30/15,B6,JFK,LAS,75
2015,4,1,4/1/15,B6,JFK,SFO,0
2015,4,2,4/2/15,B6,JFK,SFO,0
2015,4,3,4/3/15,B6,JFK,SFO,0
2015,4,4,4/4/15,B6,JFK,SFO,0
2015,4,5,4/5/15,B6,JFK,SFO,3
2015,4,6,4/6/15,B6,JFK,SFO,0
2015,4,7,4/7/15,B6,JFK,SFO,0
2015,4,8,4/8/15,B6,JFK,SFO,0
2015,4,9,4/9/15,B6,JFK,SFO,0
2015,4,10,4/10/15,B6,JFK,SFO,0
2015,4,11,4/11/15,B6,JFK,SFO,0
2015,4,12,4/12/15,B6,JFK,SFO,6
2015,4,13,4/13/15,B6,JFK,SFO,22
2015,4,14,4/14/15,B6,JFK,SFO,1
2015,4,15,4/15/15,B6,JFK,SFO,0
2015,4,16,4/16/15,B6,JFK,SFO,0
2015,4,17,4/17/15,B6,JFK,SFO,0
2015,4,18,4/18/15,B6,JFK,SFO,0
2015,4,19,4/19/15,B6,JFK,SFO,0
2015,4,20,4/20/15,B6,JFK,SFO,107
2015,4,21,4/21/15,B6,JFK,SFO,0
2015,4,22,4/22/15,B6,JFK,SFO,122
2015,4,23,4/23/15,B6,JFK,SFO,0
2015,4,24,4/24/15,B6,JFK,SFO,0
2015,4,25,4/25/15,B6,JFK,SFO,0
2015,4,26,4/26/15,B6,JFK,SFO,0
2015,4,27,4/27/15,B6,JFK,SFO,10
2015,4,28,4/28/15,B6,JFK,SFO,0
2015,4,29,4/29/15,B6,JFK,SFO,8
2015,4,30,4/30/15,B6,JFK,SFO,0
2015,4,1,4/1/15,B6,JFK,BOS,0
2015,4,2,4/2/15,B6,JFK,BOS,0
2015,4,3,4/3/15,B6,JFK,BOS,80
2015,4,4,4/4/15,B6,JFK,BOS,11
2015,4,5,4/5/15,B6,JFK,BOS,7
2015,4,6,4/6/15,B6,JFK,BOS,0
2015,4,7,4/7/15,B6,JFK,BOS,0
2015,4,8,4/8/15,B6,JFK,BOS,63
2015,4,9,4/9/15,B6,JFK,BOS,0
2015,4,10,4/10/15,B6,JFK,BOS,69
2015,4,11,4/11/15,B6,JFK,BOS,0
2015,4,12,4/12/15,B6,JFK,BOS,45
2015,4,13,4/13/15,B6,JFK,BOS,12
2015,4,14,4/14/15,B6,JFK,BOS,0
2015,4,15,4/15/15,B6,JFK,BOS,0
2015,4,16,4/16/15,B6,JFK,BOS,0
2015,4,17,4/17/15,B6,JFK,BOS,0
2015,4,18,4/18/15,B6,JFK,BOS,0
2015,4,19,4/19/15,B6,JFK,BOS,84
2015,4,20,4/20/15,B6,JFK,BOS,115
2015,4,21,4/21/15,B6,JFK,BOS,0
2015,4,22,4/22/15,B6,JFK,BOS,16
2015,4,23,4/23/15,B6,JFK,BOS,20
2015,4,24,4/24/15,B6,JFK,BOS,64
2015,4,25,4/25/15,B6,JFK,BOS,0
2015,4,26,4/26/15,B6,JFK,BOS,0
2015,4,27,4/27/15,B6,JFK,BOS,64
2015,4,28,4/28/15,B6,JFK,BOS,8
2015,4,29,4/29/15,B6,JFK,BOS,1
2015,4,30,4/30/15,B6,JFK,BOS,63
2015,4,1,4/1/15,B6,JFK,LAX,8
2015,4,2,4/2/15,B6,JFK,LAX,4
2015,4,3,4/3/15,B6,JFK,LAX,0
2015,4,4,4/4/15,B6,JFK,LAX,0
2015,4,5,4/5/15,B6,JFK,LAX,0
2015,4,6,4/6/15,B6,JFK,LAX,0
2015,4,7,4/7/15,B6,JFK,LAX,0
2015,4,8,4/8/15,B6,JFK,LAX,0
2015,4,9,4/9/15,B6,JFK,LAX,8
2015,4,10,4/10/15,B6,JFK,LAX,0
2015,4,11,4/11/15,B6,JFK,LAX,0
2015,4,12,4/12/15,B6,JFK,LAX,0
2015,4,13,4/13/15,B6,JFK,LAX,46
2015,4,14,4/14/15,B6,JFK,LAX,0
2015,4,15,4/15/15,B6,JFK,LAX,15
2015,4,16,4/16/15,B6,JFK,LAX,8
2015,4,17,4/17/15,B6,JFK,LAX,22
2015,4,18,4/18/15,B6,JFK,LAX,0
2015,4,19,4/19/15,B6,JFK,LAX,47
2015,4,20,4/20/15,B6,JFK,LAX,47
2015,4,21,4/21/15,B6,JFK,LAX,0
2015,4,22,4/22/15,B6,JFK,LAX,21
2015,4,23,4/23/15,B6,JFK,LAX,0
2015,4,24,4/24/15,B6,JFK,LAX,0
2015,4,25,4/25/15,B6,JFK,LAX,0
2015,4,26,4/26/15,B6,JFK,LAX,0
2015,4,27,4/27/15,B6,JFK,LAX,0
2015,4,28,4/28/15,B6,JFK,LAX,0
2015,4,29,4/29/15,B6,JFK,LAX,8
2015,4,30,4/30/15,B6,JFK,LAX,10
2015,4,1,4/1/15,B6,JFK,PBI,0
2015,4,2,4/2/15,B6,JFK,PBI,0
2015,4,3,4/3/15,B6,JFK,PBI,0
2015,4,4,4/4/15,B6,JFK,PBI,0
2015,4,5,4/5/15,B6,JFK,PBI,10
2015,4,6,4/6/15,B6,JFK,PBI,0
2015,4,7,4/7/15,B6,JFK,PBI,0
2015,4,8,4/8/15,B6,JFK,PBI,0
2015,4,9,4/9/15,B6,JFK,PBI,0
2015,4,10,4/10/15,B6,JFK,PBI,0
2015,4,11,4/11/15,B6,JFK,PBI,0
2015,4,12,4/12/15,B6,JFK,PBI,14
2015,4,13,4/13/15,B6,JFK,PBI,0
2015,4,14,4/14/15,B6,JFK,PBI,0
2015,4,15,4/15/15,B6,JFK,PBI,0
2015,4,16,4/16/15,B6,JFK,PBI,0
2015,4,17,4/17/15,B6,JFK,PBI,0
2015,4,18,4/18/15,B6,JFK,PBI,0
2015,4,19,4/19/15,B6,JFK,PBI,0
2015,4,20,4/20/15,B6,JFK,PBI,0
2015,4,21,4/21/15,B6,JFK,PBI,0
2015,4,22,4/22/15,B6,JFK,PBI,0
2015,4,23,4/23/15,B6,JFK,PBI,0
2015,4,24,4/24/15,B6,JFK,PBI,0
2015,4,25,4/25/15,B6,JFK,PBI,0
2015,4,26,4/26/15,B6,JFK,PBI,0
2015,4,27,4/27/15,B6,JFK,PBI,0
2015,4,28,4/28/15,B6,JFK,PBI,0
2015,4,29,4/29/15,B6,JFK,PBI,0
2015,4,30,4/30/15,B6,JFK,PBI,0
2015,4,1,4/1/15,B6,JFK,SJU,0
2015,4,2,4/2/15,B6,JFK,SJU,0
2015,4,3,4/3/15,B6,JFK,SJU,246
